"Imagename","Anomaly Score"
"Image9429","0"
"Image9430","0"
"Image9431","0"
"Image9432","1"
"Image9433","0"
"Image9434","1"
"Image9435","0"
"Image9436","0"
"Image9437","0"
"Image9438","0"
"Image9439","0"
"Image9440","0"
"Image9441","0"
"Image9442","1"
"Image9443","0"
"Image9444","0"
"Image9445","0"
"Image9446","0"
"Image9447","0"
"Image9448","0"
"Image9449","1"
"Image9450","0"
"Image9451","0"
"Image9452","0"
"Image9453","0"
"Image9454","0"
"Image9455","0"
"Image9456","0"
"Image9457","0"
"Image9458","0"
"Image9459","0"
"Image9460","0"
"Image9461","0"
"Image9462","0"
"Image9463","0"
"Image9464","0"
"Image9465","0"
"Image9466","0"
"Image9467","0"
"Image9468","0"
"Image9469","0"
"Image9470","0"
"Image9471","0"
"Image9472","0"
"Image9473","0"
"Image9474","0"
"Image9475","0"
"Image9476","1"
"Image9477","0"
"Image9478","0"
"Image9479","0"
"Image9480","0"
"Image9481","0"
"Image9482","0"
"Image9483","0"
"Image9484","1"
"Image9485","0"
"Image9486","0"
"Image9487","0"
"Image9488","0"
"Image9489","0"
"Image9490","0"
"Image9491","1"
"Image9492","0"
"Image9493","0"
"Image9494","0"
"Image9495","0"
"Image9496","0"
"Image9497","1"
"Image9498","0"
"Image9499","0"
"Image9500","0"
"Image9501","0"
"Image9502","1"
"Image9503","0"
"Image9504","0"
"Image9505","0"
"Image9506","0"
"Image9507","0"
"Image9508","0"
"Image9509","1"
"Image9510","1"
"Image9511","0"
"Image9512","0"
"Image9513","1"
"Image9514","0"
"Image9515","1"
"Image9516","0"
"Image9517","0"
"Image9518","0"
"Image9519","0"
"Image9520","0"
"Image9521","0"
"Image9522","0"
"Image9523","0"
"Image9524","1"
"Image9525","0"
"Image9526","1"
"Image9527","0"
"Image9528","0"
"Image9529","0"
"Image9530","0"
"Image9531","0"
"Image9532","0"
"Image9533","0"
"Image9534","0"
"Image9535","0"
"Image9536","0"
"Image9537","0"
"Image9538","0"
"Image9539","0"
"Image9540","0"
"Image9541","0"
"Image9542","0"
"Image9543","0"
"Image9544","1"
"Image9545","1"
"Image9546","0"
"Image9547","0"
"Image9548","0"
"Image9549","0"
"Image9550","1"
"Image9551","0"
"Image9552","0"
"Image9553","0"
"Image9554","0"
"Image9555","0"
"Image9556","0"
"Image9557","0"
"Image9558","0"
"Image9559","0"
"Image9560","0"
"Image9561","1"
"Image9562","0"
"Image9563","1"
"Image9564","0"
"Image9565","1"
"Image9566","0"
"Image9567","0"
"Image9568","0"
"Image9569","0"
"Image9570","0"
"Image9571","0"
"Image9572","0"
"Image9573","0"
"Image9574","0"
"Image9575","1"
"Image9576","0"
"Image9577","0"
"Image9578","0"
"Image9579","1"
"Image9580","0"
"Image9581","0"
"Image9582","0"
"Image9583","0"
"Image9584","0"
"Image9585","0"
"Image9586","0"
"Image9587","0"
"Image9588","1"
"Image9589","1"
"Image9590","1"
"Image9591","0"
"Image9592","0"
"Image9593","0"
"Image9594","1"
"Image9595","1"
"Image9596","0"
"Image9597","0"
"Image9598","0"
"Image9599","0"
"Image9600","0"
"Image9601","1"
"Image9602","0"
"Image9603","0"
"Image9604","0"
"Image9605","0"
"Image9606","0"
"Image9607","0"
"Image9608","0"
"Image9609","0"
"Image9610","1"
"Image9611","0"
"Image9612","0"
"Image9613","0"
"Image9614","0"
"Image9615","0"
"Image9616","0"
"Image9617","0"
"Image9618","0"
"Image9619","0"
"Image9620","0"
"Image9621","0"
"Image9622","0"
"Image9623","0"
"Image9624","0"
"Image9625","0"
"Image9626","0"
"Image9627","0"
"Image9628","0"
"Image9629","0"
"Image9630","0"
"Image9631","1"
"Image9632","1"
"Image9633","1"
"Image9634","0"
"Image9635","0"
"Image9636","0"
"Image9637","0"
"Image9638","0"
"Image9639","0"
"Image9640","0"
"Image9641","1"
"Image9642","0"
"Image9643","0"
"Image9644","0"
"Image9645","0"
"Image9646","1"
"Image9647","0"
"Image9648","0"
"Image9649","1"
"Image9650","0"
"Image9651","0"
"Image9652","0"
"Image9653","0"
"Image9654","0"
"Image9655","0"
"Image9656","0"
"Image9657","0"
"Image9658","0"
"Image9659","1"
"Image9660","0"
"Image9661","0"
"Image9662","0"
"Image9663","1"
"Image9664","0"
"Image9665","0"
"Image9666","0"
"Image9667","0"
"Image9668","1"
"Image9669","0"
"Image9670","0"
"Image9671","0"
"Image9672","1"
"Image9673","0"
"Image9674","0"
"Image9675","0"
"Image9676","0"
"Image9677","1"
"Image9678","0"
"Image9679","1"
"Image9680","0"
"Image9681","0"
"Image9682","0"
"Image9683","1"
"Image9684","0"
"Image9685","1"
"Image9686","0"
"Image9687","1"
"Image9688","0"
"Image9689","0"
"Image9690","0"
"Image9691","0"
"Image9692","1"
"Image9693","1"
"Image9694","0"
"Image9695","1"
"Image9696","0"
"Image9697","0"
"Image9698","0"
"Image9699","0"
"Image9700","0"
"Image9701","0"
"Image9702","0"
"Image9703","0"
"Image9704","0"
"Image9705","0"
"Image9706","0"
"Image9707","0"
"Image9708","0"
"Image9709","0"
"Image9710","0"
"Image9711","1"
"Image9712","0"
"Image9713","1"
"Image9714","0"
"Image9715","1"
"Image9716","1"
"Image9717","0"
"Image9718","0"
"Image9719","0"
"Image9720","0"
"Image9721","0"
"Image9722","1"
"Image9723","0"
"Image9724","1"
"Image9725","0"
"Image9726","0"
"Image9727","1"
"Image9728","1"
"Image9729","0"
"Image9730","0"
"Image9731","0"
"Image9732","0"
"Image9733","0"
"Image9734","0"
"Image9735","0"
"Image9736","0"
"Image9737","0"
"Image9738","0"
"Image9739","1"
"Image9740","0"
"Image9741","0"
"Image9742","0"
"Image9743","0"
"Image9744","1"
"Image9745","0"
"Image9746","0"
"Image9747","0"
"Image9748","1"
"Image9749","0"
"Image9750","0"
"Image9751","0"
"Image9752","0"
"Image9753","1"
"Image9754","0"
"Image9755","1"
"Image9756","0"
"Image9757","0"
"Image9758","0"
"Image9759","0"
"Image9760","0"
"Image9761","1"
"Image9762","0"
"Image9763","0"
"Image9764","0"
"Image9765","0"
"Image9766","1"
"Image9767","1"
"Image9768","1"
"Image9769","0"
"Image9770","0"
"Image9771","0"
"Image9772","0"
"Image9773","1"
"Image9774","0"
"Image9775","0"
"Image9776","0"
"Image9777","1"
"Image9778","1"
"Image9779","0"
"Image9780","1"
"Image9781","0"
"Image9782","0"
"Image9783","0"
"Image9784","1"
"Image9785","1"
"Image9786","0"
"Image9787","0"
"Image9788","1"
"Image9789","0"
"Image9790","0"
"Image9791","0"
"Image9792","0"
"Image9793","0"
"Image9794","0"
"Image9795","0"
"Image9796","0"
"Image9797","0"
"Image9798","0"
"Image9799","0"
"Image9800","0"
"Image9801","0"
"Image9802","0"
"Image9803","0"
"Image9804","1"
"Image9805","0"
"Image9806","1"
"Image9807","0"
"Image9808","0"
"Image9809","0"
"Image9810","0"
"Image9811","0"
"Image9812","0"
"Image9813","0"
"Image9814","1"
"Image9815","0"
"Image9816","0"
"Image9817","0"
"Image9818","0"
"Image9819","0"
"Image9820","1"
"Image9821","0"
"Image9822","0"
"Image9823","0"
"Image9824","1"
"Image9825","0"
"Image9826","0"
"Image9827","0"
"Image9828","0"
"Image9829","1"
"Image9830","0"
"Image9831","0"
"Image9832","0"
"Image9833","0"
"Image9834","0"
"Image9835","0"
"Image9836","1"
"Image9837","0"
"Image9838","1"
"Image9839","1"
"Image9840","0"
"Image9841","1"
"Image9842","0"
"Image9843","0"
"Image9844","0"
"Image9845","0"
"Image9846","0"
"Image9847","1"
"Image9848","0"
"Image9849","0"
"Image9850","0"
"Image9851","0"
"Image9852","0"
"Image9853","1"
"Image9854","0"
"Image9855","0"
"Image9856","0"
"Image9857","0"
"Image9858","1"
"Image9859","0"
"Image9860","0"
"Image9861","0"
"Image9862","0"
"Image9863","0"
"Image9864","0"
"Image9865","0"
"Image9866","0"
"Image9867","1"
"Image9868","1"
"Image9869","0"
"Image9870","0"
"Image9871","0"
"Image9872","0"
"Image9873","0"
"Image9874","1"
"Image9875","1"
"Image9876","0"
"Image9877","0"
"Image9878","1"
"Image9879","1"
"Image9880","1"
"Image9881","1"
"Image9882","0"
"Image9883","0"
"Image9884","0"
"Image9885","0"
"Image9886","0"
"Image9887","1"
"Image9888","0"
"Image9889","1"
"Image9890","0"
"Image9891","0"
"Image9892","0"
"Image9893","0"
"Image9894","0"
"Image9895","0"
"Image9896","0"
"Image9897","0"
"Image9898","1"
"Image9899","0"
"Image9900","0"
"Image9901","0"
"Image9902","0"
"Image9903","0"
"Image9904","0"
"Image9905","0"
"Image9906","0"
"Image9907","0"
"Image9908","0"
"Image9909","0"
"Image9910","1"
"Image9911","0"
"Image9912","0"
"Image9913","0"
"Image9914","0"
"Image9915","0"
"Image9916","0"
"Image9917","1"
"Image9918","0"
"Image9919","0"
"Image9920","1"
"Image9921","0"
"Image9922","0"
"Image9923","0"
"Image9924","0"
"Image9925","0"
"Image9926","0"
"Image9927","1"
"Image9928","0"
"Image9929","0"
"Image9930","0"
"Image9931","0"
"Image9932","1"
"Image9933","0"
"Image9934","0"
"Image9935","0"
"Image9936","0"
"Image9937","0"
"Image9938","0"
"Image9939","0"
"Image9940","0"
"Image9941","0"
"Image9942","0"
"Image9943","0"
"Image9944","0"
"Image9945","0"
"Image9946","0"
"Image9947","0"
"Image9948","0"
"Image9949","0"
"Image9950","1"
"Image9951","0"
"Image9952","0"
"Image9953","0"
"Image9954","0"
"Image9955","0"
"Image9956","0"
"Image9957","1"
"Image9958","1"
"Image9959","0"
"Image9960","0"
"Image9961","0"
"Image9962","0"
"Image9963","0"
"Image9964","0"
"Image9965","1"
"Image9966","0"
"Image9967","0"
"Image9968","0"
"Image9969","0"
"Image9970","0"
"Image9971","0"
"Image9972","0"
"Image9973","0"
"Image9974","0"
"Image9975","0"
"Image9976","0"
"Image9977","0"
"Image9978","0"
"Image9979","0"
"Image9980","0"
"Image9981","0"
"Image9982","0"
"Image9983","0"
"Image9984","1"
"Image9985","1"
"Image9986","1"
"Image9987","1"
"Image9988","1"
"Image9989","1"
"Image9990","1"
"Image9991","1"
"Image9992","0"
"Image9993","0"
"Image9994","0"
"Image9995","0"
"Image9996","0"
"Image9997","0"
"Image9998","0"
"Image9999","1"
"Image10000","0"
